tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"20040302041703","Other",690,942,0,0
"20040302041703","Household",943,1439,0,2
"20040303040787","Other Household",600,629,0,2
"20040303040787","Other",630,929,0,0
"20040303040787","Household",930,1439,0,2
"20040403040832","Other",360,369,0,0
"20040403040832","Workplace",370,839,0,0
"20040403040832","Other",840,849,0,0
"20040403040832","Household",850,1439,0,2
"20040403041679","Other",540,589,0,0
"20040403041679","Household",590,719,0,2
"20040403041679","Other",720,1254,0,0
"20040403041679","Household",1255,1439,0,2
"20040404041049","Other",600,639,0,0
"20040404041049","Household",640,649,0,2
"20040404041049","Other",650,654,0,0
"20040404041049","Other",655,674,2,0
"20040404041049","Other",675,704,0,0
"20040404041049","Household",705,734,0,2
"20040404041049","Other",735,739,0,0
"20040404041049","Household",740,1439,0,2
"20040505041022","Other",540,554,0,0
"20040505041022","Other Household",555,564,0,2
"20040505041022","Other",565,634,0,0
"20040505041022","Other Household",635,674,0,2
"20040505041022","Other",675,694,0,0
"20040505041022","Other Household",695,1094,0,2
"20040505041022","Other",1095,1109,0,0
"20040505041022","Household",1110,1439,0,2
"20040605040038","Other",525,710,0,0
"20040605040038","Household",711,770,0,2
"20040605040038","Other",771,800,0,0
"20040605040038","Workplace",801,1379,0,0
"20040605040038","Other",1380,1409,0,0
"20040605040038","Household",1410,1439,0,2
"20040605041042","Other",630,859,0,0
"20040605041042","Household",860,1439,0,2
"20040605041706","Other",595,854,0,0
"20040605041706","Household",855,1439,0,2
"20040605042468","Other",460,464,0,0
"20040605042468","Workplace",465,869,0,0
"20040605042468","Other",870,1059,0,0
"20040605042468","Other",1060,1139,2,0
"20040605042468","Other",1140,1189,0,0
"20040605042468","Household",1190,1439,0,2
"20040706040672","Other",440,839,0,0
"20040706040672","Household",840,1439,0,2
"20040706041926","Other",475,481,0,0
"20040706041926","Workplace",482,734,0,0
"20040706041926","Other",735,765,0,0
"20040706041926","Workplace",766,899,0,0
"20040706041926","Other",900,906,0,0
"20040706041926","Household",907,1079,0,2
"20040706041926","Other",1080,1084,0,0
"20040706041926","Other Household",1085,1319,0,2
"20040706041926","Other",1320,1324,0,0
"20040706041926","Household",1325,1364,2,2
"20040706041926","Household",1365,1439,0,2
"20040706042427","Other",402,436,0,0
"20040706042427","Household",437,1439,0,2
"20040805041374","Other",470,809,0,0
"20040805041374","Household",810,1439,0,2
"20040806041095","Other",630,639,0,0
"20040806041095","Workplace",640,1049,0,0
"20040806041095","Other",1050,1059,0,0
"20040806041095","Household",1060,1179,0,2
"20040806041095","Other",1180,1269,0,0
"20040806041095","Household",1270,1439,0,2
"20040806041503","Other",390,869,0,0
"20040806041503","Household",870,1019,0,2
"20040806041503","Other",1020,1319,0,0
"20040806041503","Household",1320,1439,0,2
"20040807040108","Household",105,749,0,2
"20040807040108","Other",750,1019,0,0
"20040807040108","Other Household",1020,1439,0,2
"20040807041095","Other",15,60,0,0
"20040807041095","Household",61,449,0,2
"20040807041095","Other",450,539,0,0
"20040807041095","Workplace",540,659,0,0
"20040807041095","Other",660,669,0,0
"20040807041095","Workplace",670,974,0,0
"20040807041095","Other",975,986,0,0
"20040807041095","Workplace",987,1049,0,0
"20040807041095","Other",1050,1079,0,0
"20040807041095","Other Household",1080,1219,0,2
"20040807041095","Other",1220,1259,0,0
"20040807041095","Other Household",1260,1439,0,2
"20040807041164","Household",390,419,2,2
"20040807041164","Household",420,509,0,2
"20040807041164","Other",510,599,0,0
"20040807041164","Household",600,909,0,2
"20040807041164","Other",910,1094,0,0
"20040807041164","Household",1095,1439,0,2
"20040807041563","Other",660,1274,0,0
"20040807041563","Household",1275,1439,0,2
"20040807041767","Other",360,389,0,0
"20040807041767","Workplace",390,809,0,0
"20040807041767","Other",810,844,0,0
"20040807041767","Household",845,904,0,2
"20040807041767","Other",905,944,0,0
"20040807041767","Workplace",945,1319,0,0
"20040807041767","Other",1320,1359,0,0
"20040807041767","Household",1360,1439,0,2
"20040808040042","Household",240,1339,0,2
"20040808040042","Other",1340,1384,0,0
"20040808040042","Workplace",1385,1439,0,0
"20040908040062","Other",290,549,0,0
"20040908040062","Other Household",550,599,0,2
"20040908040062","Other",600,644,0,0
"20040908040062","School",645,674,0,1
"20040908040062","Other",675,809,0,0
"20040908040062","Other Household",810,824,0,2
"20040908040062","Other",825,994,0,0
"20040908040062","Household",995,1004,0,2
"20040908040062","Other",1005,1214,0,0
"20040908040062","Other Household",1215,1234,0,2
"20040908040062","Other",1235,1279,0,0
"20040908040062","Other Household",1280,1294,0,2
"20040908040062","Other",1295,1344,0,0
"20040908040062","Household",1345,1439,0,2
"20040908040077","Other",445,459,0,0
"20040908040077","Workplace",460,749,0,0
"20040908040077","Other",750,756,0,0
"20040908040077","Household",757,779,0,2
"20040908040077","Other",780,989,0,0
"20040908040077","Workplace",990,1199,0,0
"20040908040077","Other",1200,1214,0,0
"20040908040077","Household",1215,1439,0,2
"20040908040787","Other",720,969,0,0
"20040908040787","Other Household",970,1259,0,2
"20040908040787","Other",1260,1284,0,0
"20040908040787","Household",1285,1439,0,2
"20040908040846","Other",780,781,0,0
"20040908040846","Other Household",782,1021,0,2
"20040908040846","Other",1022,1023,0,0
"20040908040846","Household",1024,1083,0,2
"20040908040846","Other",1084,1339,0,0
"20040908040846","Household",1340,1439,0,2
"20040908040889","Other",420,439,0,0
"20040908040889","Workplace",440,959,0,0
"20040908040889","Other",960,989,0,0
"20040908040889","Household",990,1439,0,2
"20040908042013","Other",510,524,0,0
"20040908042013","Workplace",525,1019,0,0
"20040908042013","Other",1020,1029,0,0
"20040908042013","Household",1030,1124,0,2
"20040908042013","Other",1125,1394,0,0
"20040908042013","Household",1395,1439,0,2
"20040908042065","Other",450,792,0,0
"20040908042065","Household",793,1439,0,2
"20041009040001","Other",710,779,0,0
"20041009040001","Household",780,809,0,2
"20041009040001","Other",811,849,0,0
"20041009040001","Workplace",850,1259,0,0
"20041009040001","Other",1260,1284,0,0
"20041009040001","Household",1285,1439,0,2
"20041009040021","Other",795,849,0,0
"20041009040021","Household",850,864,0,2
"20041009040021","Other",865,889,0,0
"20041009040021","Household",890,894,0,2
"20041009040021","Other",895,896,0,0
"20041009040021","Other Household",897,1109,0,2
"20041009040021","Other",1110,1137,0,0
"20041009040021","Other Household",1138,1157,0,2
"20041009040021","Other",1158,1172,0,0
"20041009040021","Other Household",1173,1202,0,2
"20041009040021","Other",1203,1242,0,0
"20041009040021","Other Household",1243,1247,0,2
"20041009040021","Other",1248,1257,0,0
"20041009040021","Other Household",1258,1304,0,2
"20041009040021","Other",1305,1319,0,0
"20041009040021","Other Household",1320,1334,0,2
"20041009040021","Other",1335,1374,0,0
"20041009040021","Household",1375,1439,0,2
"20041009040727","Other Household",50,54,0,2
"20041009040727","Other",55,84,0,0
"20041009040727","Household",85,659,0,2
"20041009040727","Other",660,864,0,0
"20041009040727","Household",865,1199,0,2
"20041009040727","Other",1200,1229,0,0
"20041009040727","Other Household",1230,1234,0,2
"20041009040727","Other",1235,1439,0,0
"20041009041563","Other",540,569,0,0
"20041009041563","Other Household",570,1259,0,2
"20041009041563","Other",1260,1289,0,0
"20041009041563","Household",1290,1439,0,2
"20041009041670","Other",570,609,0,0
"20041009041670","Household",610,1439,0,2
"20041009042164","Other",765,1084,0,0
"20041009042164","Household",1085,1099,0,2
"20041009042164","Other",1100,1119,0,0
"20041009042164","Other Household",1120,1124,0,2
"20041009042164","Other",1125,1250,0,0
"20041009042164","Household",1251,1439,0,2
"20041010041101","Other",120,129,0,0
"20041010041101","Household",130,569,0,2
"20041010041101","Other",570,1229,0,0
"20041010041101","Household",1230,1234,0,2
"20041010041101","Other",1235,1244,0,0
"20041010041101","Other Household",1245,1439,0,2
"20041010042237","Other",420,449,0,0
"20041010042237","Workplace",450,1079,0,0
"20041010042237","Other",1080,1109,0,0
"20041010042237","Household",1110,1439,0,2
"20041109040500","Other",435,464,0,0
"20041109040500","Workplace",465,869,0,0
"20041109040500","Other",870,904,0,0
"20041109040500","Household",905,1439,0,2
"20041110040505","Other",420,509,0,0
"20041110040505","Household",510,631,0,2
"20041110040505","Other",632,676,0,0
"20041110040505","Household",677,758,0,2
"20041110040505","Other",759,899,0,0
"20041110040505","Household",900,1439,0,2
"20041110041371","Other",30,34,0,0
"20041110041371","Other Household",35,239,0,2
"20041110041371","Household",240,889,0,2
"20041110041371","Other",890,936,0,0
"20041110041371","Other Household",937,968,0,2
"20041110041371","Other",969,1264,0,0
"20041110041371","Other Household",1265,1324,0,2
"20041110041371","Other",1325,1329,0,0
"20041110041371","Other Household",1330,1439,0,2
"20041111040078","Other",660,859,0,0
"20041111040078","Household",860,1439,0,2
"20041111041543","Other",440,444,0,0
"20041111041543","School",445,449,0,1
"20041111041543","Other",450,459,0,0
"20041111041543","Workplace",460,899,0,0
"20041111041543","Other",900,909,0,0
"20041111041543","School",910,911,0,1
"20041111041543","Other",912,925,0,0
"20041111041543","Workplace",926,1019,0,0
"20041111041543","Other",1020,1042,0,0
"20041111041543","Household",1043,1439,0,2
"20041111042426","Other",750,752,0,0
"20041111042426","Workplace",753,842,0,0
"20041111042426","Other",843,845,0,0
"20041111042426","Household",846,935,0,2
"20041111042426","Other",936,1020,0,0
"20041111042426","Household",1021,1439,0,2
"20041210041057","Household",240,1419,0,2
"20041210041057","Other",1420,1439,0,0
"20041210041212","Other",680,709,0,0
"20041210041212","Other Household",710,1259,0,2
"20041210041212","Other",1260,1289,0,0
"20041210041212","Household",1290,1439,0,2
"20041210042423","Other",420,429,0,0
"20041210042423","Workplace",430,1169,0,0
"20041210042423","Other",1170,1204,0,0
"20041210042423","Household",1205,1439,0,2
"20041211040029","Other",60,104,0,0
"20041211040029","Household",105,479,0,2
"20041211040029","Other",480,549,0,0
"20041211040029","Household",550,654,0,2
"20041211040029","Other",655,659,0,0
"20041211040029","Workplace",660,934,0,0
"20041211040029","Other",935,939,0,0
"20041211040029","Household",940,959,0,2
"20041211040029","Other",960,989,0,0
"20041211040029","Workplace",990,1439,0,0
"20041211040656","Other",580,584,0,0
"20041211040656","Other Household",585,586,0,2
"20041211040656","Other",587,874,0,0
"20041211040656","Household",875,1439,0,2
"20041211040699","Other",600,609,0,0
"20041211040699","Workplace",610,944,0,0
"20041211040699","Other",945,954,0,0
"20041211040699","Household",955,1154,0,2
"20041211040699","Other",1155,1164,0,0
"20041211040699","Other Household",1165,1324,0,2
"20041211040699","Other",1325,1334,0,0
"20041211040699","Household",1335,1439,0,2
"20041211041787","Other",545,576,0,0
"20041211041787","Household",577,1439,0,2
"20041212042335","Other",720,724,0,0
"20041212042335","Other Household",725,839,0,2
"20041212042335","Other",840,874,0,0
"20041212042335","Other Household",875,899,0,2
"20041212042335","Other",900,904,0,0
"20041212042335","Household",905,1169,0,2
"20041212042335","Other",1170,1189,0,0
"20041212042335","Other Household",1190,1299,0,2
"20041212042335","Other",1300,1324,0,0
"20041212042335","Household",1325,1439,0,2
"20050101051122","Other",555,1050,0,0
"20050101051122","Household",1051,1439,0,2
"20050111041785","Other",360,594,0,0
"20050111041785","Other Household",595,864,0,2
"20050111041785","Other",865,894,0,0
"20050111041785","Household",895,1439,0,2
"20050112040057","Other",800,839,0,0
"20050112040057","Other Household",840,1079,0,2
"20050112040057","Other",1080,1119,0,0
"20050112040057","Household",1120,1439,0,2
"20050112040740","Other",510,754,0,0
"20050112040740","Other Household",755,769,0,2
"20050112040740","Other",770,774,0,0
"20050112040740","Household",775,834,0,2
"20050112040740","Other",835,954,0,0
"20050112040740","Household",955,1259,0,2
"20050112040740","Other",1260,1264,0,0
"20050112040740","Workplace",1265,1379,0,0
"20050112040740","Other",1380,1384,0,0
"20050112040740","Household",1385,1439,0,2
"20050112042107","Other",1200,1309,0,0
"20050112042107","Household",1310,1439,0,2
"20050201050134","Other Household",105,106,0,2
"20050201050134","Household",107,509,0,2
"20050201050134","Other Household",510,854,0,2
"20050201050134","Household",855,857,0,2
"20050201050134","Other Household",858,1419,0,2
"20050201050134","Household",1420,1439,0,2
"20050201050829","Other",470,486,0,0
"20050201050829","Workplace",487,1024,0,0
"20050201050829","Other",1025,1046,0,0
"20050201050829","Household",1047,1439,0,2
"20050201050911","Other",720,839,0,0
"20050201050911","Other Household",840,849,0,2
"20050201050911","Other",850,889,0,0
"20050201050911","Household",890,1439,0,2
"20050201051154","Household",90,1259,0,2
"20050201051154","Workplace",1260,1439,0,0
"20050201051222","Other",435,979,0,0
"20050201051222","Household",980,1439,0,2
"20050201051295","Other",600,652,0,0
"20050201051295","Other Household",653,779,0,2
"20050201051295","Other",780,781,0,0
"20050201051295","Household",782,1439,0,2
"20050201051804","Other",411,412,0,0
"20050201051804","Workplace",413,659,0,0
"20050201051804","Other",660,664,0,0
"20050201051804","Household",665,1439,0,2
"20050201052171","Other",510,514,0,0
"20050201052171","Household",515,569,0,2
"20050201052171","Other",570,916,0,0
"20050201052171","Other Household",917,931,0,2
"20050201052171","Other",932,933,0,0
"20050201052171","Household",934,1439,0,2
"20050201052187","Other",520,659,0,0
"20050201052187","Household",660,1439,0,2
"20050201052223","Other",600,619,0,0
"20050201052223","Other Household",620,799,0,2
"20050201052223","Other",800,819,0,0
"20050201052223","Household",820,1439,0,2
"20050212041025","Other",525,534,0,0
"20050212041025","Workplace",535,714,0,0
"20050212041025","Other",715,769,0,0
"20050212041025","Workplace",770,1079,0,0
"20050212041025","Other",1080,1084,0,0
"20050212041025","Household",1085,1439,0,2
"20050301051064","Household",605,634,2,2
"20050301051064","Other",635,854,0,0
"20050301051064","Workplace",855,1169,0,0
"20050301051064","Other",1170,1214,0,0
"20050301051064","Other",1215,1294,2,0
"20050301051064","Household",1295,1304,0,2
"20050301051064","Other",1305,1329,0,0
"20050301051064","Household",1330,1354,0,2
"20050301051064","Household",1355,1364,2,2
"20050301051064","Household",1365,1439,0,2
"20050301051374","Other",840,1019,0,0
"20050301051374","Household",1020,1439,0,2
"20050301052309","Household",60,959,0,2
"20050301052309","Other",960,961,0,0
"20050301052309","Other Household",962,963,0,2
"20050301052309","Other",964,968,0,0
"20050301052309","Other",969,1088,2,0
"20050301052309","Other",1089,1093,0,0
"20050301052309","Other Household",1094,1095,0,2
"20050301052309","Other",1096,1097,0,0
"20050301052309","Household",1098,1199,0,2
"20050301052309","Other",1200,1439,0,0
"20050302050513","Other",480,524,0,0
"20050302050513","Other Household",525,554,0,2
"20050302050513","Other",555,799,0,0
"20050302050513","Other Household",800,834,0,2
"20050302050513","Other",835,934,0,0
"20050302050513","Workplace",935,1034,0,0
"20050302050513","Other",1035,1051,0,0
"20050302050513","Other Household",1052,1061,0,2
"20050302050513","Other",1062,1204,0,0
"20050302050513","Other Household",1205,1209,0,2
"20050302050513","Other",1210,1379,0,0
"20050302050513","Household",1380,1439,0,2
"20050302050628","Other",465,479,0,0
"20050302050628","Other Household",480,484,0,2
"20050302050628","Other",485,799,0,0
"20050302050628","Other Household",800,804,0,2
"20050302050628","Other",805,819,0,0
"20050302050628","Household",820,869,0,2
"20050302050628","Other",870,1039,0,0
"20050302050628","Household",1040,1439,0,2
"20050302051029","Other",451,460,0,0
"20050302051029","Household",462,491,0,2
"20050302051029","Household",492,611,2,2
"20050302051029","Household",612,1439,0,2
"20050302051339","Other",625,639,0,0
"20050302051339","Other Household",640,654,0,2
"20050302051339","Other",655,684,0,0
"20050302051339","Workplace",685,1259,0,0
"20050302051339","Other",1260,1289,0,0
"20050302051339","Household",1290,1439,0,2
"20050402050972","Other",450,484,0,0
"20050402050972","Workplace",485,1019,0,0
"20050402050972","Other",1020,1059,0,0
"20050402050972","Household",1060,1139,0,2
"20050402050972","Other",1140,1159,0,0
"20050402050972","Other",1160,1279,2,0
"20050402050972","Other",1280,1434,0,0
"20050402050972","Household",1435,1439,0,2
"20050402051546","Other",780,944,0,0
"20050402051546","Household",945,1439,0,2
"20050402052318","Other",660,738,0,0
"20050402052318","Household",739,1439,0,2
"20050403050014","Other",810,829,0,0
"20050403050014","Workplace",830,1319,0,0
"20050403050014","Other",1320,1339,0,0
"20050403050014","Household",1340,1439,0,2
"20050403050062","Other",420,619,0,0
"20050403050062","Household",620,1439,0,2
"20050403050115","Other",42,46,0,0
"20050403050115","Household",47,624,0,2
"20050403050115","Workplace",626,779,0,0
"20050403050115","Household",781,800,0,2
"20050403050115","Other",801,805,0,0
"20050403050115","Other Household",806,1015,0,2
"20050403050115","Household",1016,1020,0,2
"20050403050115","Other",1021,1025,0,0
"20050403050115","Workplace",1026,1334,0,0
"20050403050115","Other",1337,1361,0,0
"20050403050115","Other Household",1362,1439,0,2
"20050403050760","Other",270,294,0,0
"20050403050760","Workplace",295,1019,0,0
"20050403050760","Other",1020,1049,0,0
"20050403050760","Household",1050,1439,0,2
"20050403050931","Other",450,459,0,0
"20050403050931","School",460,534,0,1
"20050403050931","Other",535,544,0,0
"20050403050931","School",545,599,0,1
"20050403050931","Other",600,609,0,0
"20050403050931","School",610,659,0,1
"20050403050931","Other",660,669,0,0
"20050403050931","School",670,719,0,1
"20050403050931","Other",720,724,0,0
"20050403050931","School",725,794,0,1
"20050403050931","Other",795,804,0,0
"20050403050931","Household",805,1439,0,2
"20050403051526","Other",55,59,0,0
"20050403051526","Household",60,484,0,2
"20050403051526","Other",485,504,0,0
"20050403051526","School",505,929,0,1
"20050403051526","Other",930,954,0,0
"20050403051526","Household",955,1334,0,2
"20050403051526","Other",1335,1339,0,0
"20050403051526","Other Household",1340,1439,0,2
"20050404050081","Other",1140,1144,0,0
"20050404050081","Other Household",1145,1264,0,2
"20050404050081","Other",1265,1269,0,0
"20050404050081","Household",1270,1439,0,2
"20050404050958","Other",930,1139,0,0
"20050404050958","Household",1140,1439,0,2
"20050503050060","Other",450,719,0,0
"20050503050060","Household",720,1439,0,2
"20050503051574","Other",720,1021,0,0
"20050503051574","Household",1022,1439,0,2
"20050503051918","Other",545,559,0,0
"20050503051918","School",560,854,0,1
"20050503051918","Other",855,869,0,0
"20050503051918","Household",870,929,0,2
"20050503051918","Other",930,931,0,0
"20050503051918","Other Household",932,1171,0,2
"20050503051918","Other",1172,1173,0,0
"20050503051918","Household",1174,1293,0,2
"20050503051918","Other",1294,1298,0,0
"20050503051918","Household",1299,1308,0,2
"20050503051918","Other",1309,1313,0,0
"20050503051918","Household",1314,1439,0,2
"20050504050875","Other",316,350,0,0
"20050504050875","Household",351,459,0,2
"20050504050875","Other",460,604,0,0
"20050504050875","Household",605,749,0,2
"20050504050875","Other",750,864,0,0
"20050504050875","Household",865,1139,0,2
"20050504050875","Other",1140,1324,0,0
"20050504050875","Household",1325,1439,0,2
"20050504050937","Other",630,869,0,0
"20050504050937","Household",870,1439,0,2
"20050504051022","Household",20,479,0,2
"20050504051022","Other",480,504,0,0
"20050504051022","Workplace",505,779,0,0
"20050504051022","Other",780,859,0,0
"20050504051022","Workplace",860,1109,0,0
"20050504051022","Other",1110,1439,0,0
"20050504051057","Other",1155,1264,0,0
"20050504051057","Household",1265,1439,0,2
"20050504051269","Other Household",180,194,0,2
"20050504051269","Household",195,496,0,2
"20050504051269","Other",497,513,0,0
"20050504051269","School",514,670,0,1
"20050504051269","Other",671,694,0,0
"20050504051269","Household",695,699,0,2
"20050504051269","Workplace",700,1199,0,0
"20050504051269","Other",1200,1209,0,0
"20050504051269","Other Household",1210,1379,0,2
"20050504051269","Household",1380,1439,0,2
"20050504051727","Household",930,1079,2,2
"20050504051727","Household",1080,1199,0,2
"20050504051727","Other",1200,1217,0,0
"20050504051727","Other Household",1218,1242,0,2
"20050504051727","Other",1243,1248,0,0
"20050504051727","Other Household",1249,1334,0,2
"20050504051727","Other",1335,1351,0,0
"20050504051727","Household",1352,1439,0,2
"20050504052128","Other",420,503,0,0
"20050504052128","Workplace",504,839,0,0
"20050504052128","Other",840,884,0,0
"20050504052128","Household",885,1439,0,2
"20050504052418","Other",810,1079,0,0
"20050504052418","Household",1080,1439,0,2
"20050505051283","Other",530,536,0,0
"20050505051283","Workplace",537,989,0,0
"20050505051283","Other",990,996,0,0
"20050505051283","Household",997,1056,0,2
"20050505051283","Other",1057,1145,0,0
"20050505051283","Household",1146,1180,0,2
"20050505051283","Other",1181,1225,0,0
"20050505051283","Household",1226,1439,0,2
"20050604052469","Other",540,794,0,0
"20050604052469","Household",795,1439,0,2
"20050605050864","Other",560,569,0,0
"20050605050864","Workplace",570,809,0,0
"20050605050864","Other",810,859,0,0
"20050605050864","Household",860,884,0,2
"20050605050864","Other",885,974,0,0
"20050605050864","Household",975,1439,0,2
"20050605051348","Other",780,809,0,0
"20050605051348","School",810,1049,0,1
"20050605051348","Other",1050,1089,0,0
"20050605051348","Household",1090,1439,0,2
"20050605052442","Other",795,824,0,0
"20050605052442","Workplace",825,1319,0,0
"20050605052442","Other",1320,1349,0,0
"20050605052442","Household",1350,1439,0,2
"20050705050890","Other",735,874,0,0
"20050705050890","Workplace",875,1161,0,0
"20050705050890","Other",1162,1284,0,0
"20050705050890","Household",1285,1439,0,2
"20050706050998","Household",420,439,2,2
"20050706050998","Household",440,529,0,2
"20050706050998","Other",530,535,0,0
"20050706050998","Workplace",536,835,0,0
"20050706050998","Other",836,910,0,0
"20050706050998","Household",911,970,0,2
"20050706050998","Other",971,985,0,0
"20050706050998","Household",986,1090,0,2
"20050706050998","Other",1091,1302,0,0
"20050706050998","Household",1303,1439,0,2
"20050706051577","Other",780,812,0,0
"20050706051577","Workplace",813,1259,0,0
"20050706051577","Other",1260,1297,0,0
"20050706051577","Household",1298,1439,0,2
"20050706051749","Other",510,729,0,0
"20050706051749","Household",730,1259,0,2
"20050706051749","Other",1260,1439,0,0
"20050706052325","Other",600,749,0,0
"20050706052325","Household",750,759,0,2
"20050706052325","Other",760,784,0,0
"20050706052325","Household",785,1054,0,2
"20050706052325","Other",1055,1404,0,0
"20050706052325","Household",1405,1439,0,2
"20050706052443","Other",750,959,0,0
"20050706052443","Household",960,1439,0,2
"20050707050135","Other Household",995,1229,0,2
"20050707050135","Other",1230,1234,0,0
"20050707050135","Household",1235,1439,0,2
"20050707050930","Other",540,559,0,0
"20050707050930","Other Household",560,569,0,2
"20050707050930","Other",570,774,0,0
"20050707050930","Other Household",775,789,0,2
"20050707050930","Other",790,799,0,0
"20050707050930","Other Household",800,819,0,2
"20050707050930","Other",820,834,0,0
"20050707050930","Household",835,1439,0,2
"20050806050538","Other",390,419,0,0
"20050806050538","School",420,909,0,1
"20050806050538","Other",910,929,0,0
"20050806050538","Household",930,1439,0,2
"20050807050109","Other",601,621,0,0
"20050807050109","Household",622,641,0,2
"20050807050109","Other Household",642,656,0,2
"20050807050109","Other",657,691,0,0
"20050807050109","Household",692,701,0,2
"20050807050109","Other",702,751,0,0
"20050807050109","Workplace",752,1369,0,0
"20050807050109","Other",1370,1416,0,0
"20050807050109","Household",1417,1439,0,2
"20050807050666","Other",465,474,0,0
"20050807050666","School",475,479,0,1
"20050807050666","Other",480,659,0,0
"20050807050666","Household",660,669,0,2
"20050807050666","Other",670,1064,0,0
"20050807050666","Household",1065,1439,0,2
"20050807050852","Other",735,864,0,0
"20050807050852","Household",865,989,0,2
"20050807050852","Other",990,1244,0,0
"20050807050852","Household",1245,1439,0,2
"20050807050953","Other",480,529,0,0
"20050807050953","Household",530,634,0,2
"20050807050953","Other",635,679,0,0
"20050807050953","Other Household",680,719,0,2
"20050807050953","Other",720,824,0,0
"20050807050953","Other Household",825,854,0,2
"20050807050953","Household",855,884,0,2
"20050807050953","Other",885,889,0,0
"20050807050953","Other Household",890,984,0,2
"20050807050953","Other",985,1029,0,0
"20050807050953","Household",1030,1439,0,2
"20050807051089","Other",372,406,0,0
"20050807051089","Workplace",407,539,0,0
"20050807051089","Household",540,554,0,2
"20050807051089","Workplace",555,765,0,0
"20050807051089","Household",766,795,0,2
"20050807051089","Workplace",796,899,0,0
"20050807051089","Other",900,971,0,0
"20050807051089","Household",972,1439,0,2
"20050807051139","Other Household",150,239,0,2
"20050807051139","Household",240,734,0,2
"20050807051139","Other",735,794,0,0
"20050807051139","Household",795,839,0,2
"20050807051139","Other",840,929,0,0
"20050807051139","Other Household",930,1169,0,2
"20050807051139","Household",1170,1439,0,2
"20050807051383","Other",378,381,0,0
"20050807051383","Other Household",382,385,0,2
"20050807051383","Other",386,430,0,0
"20050807051383","Workplace",431,959,0,0
"20050807051383","Other",960,1019,0,0
"20050807051383","Household",1020,1029,0,2
"20050807051383","Other",1030,1099,0,0
"20050807051383","Household",1100,1101,0,2
"20050807051383","Other",1102,1158,0,0
"20050807051383","Household",1159,1168,0,2
"20050807051383","Other",1169,1323,0,0
"20050807051383","Household",1324,1439,0,2
"20050807051868","Other",390,409,0,0
"20050807051868","Workplace",410,869,0,0
"20050807051868","Other",870,889,0,0
"20050807051868","School",890,994,0,1
"20050807051868","Other",995,1004,0,0
"20050807051868","Household",1005,1024,0,2
"20050807051868","Other",1025,1029,0,0
"20050807051868","Gym",1030,1069,2,2
"20050807051868","Other",1070,1083,0,0
"20050807051868","Household",1084,1439,0,2
"20050807051883","Other",395,404,0,0
"20050807051883","Workplace",405,989,0,0
"20050807051883","Other",990,999,0,0
"20050807051883","Other Household",1000,1019,0,2
"20050807051883","Other",1020,1029,0,0
"20050807051883","Household",1030,1439,0,2
"20050808050925","Other",505,539,0,0
"20050808050925","Other Household",540,607,0,2
"20050808050925","Other",608,676,0,0
"20050808050925","Household",677,691,0,2
"20050808050925","Other",692,739,0,0
"20050808050925","Household",740,934,0,2
"20050808050925","Other",935,1130,0,0
"20050808050925","Household",1131,1439,0,2
"20050808052319","Other",645,647,0,0
"20050808052319","Workplace",648,899,0,0
"20050808052319","Other",900,902,0,0
"20050808052319","Household",903,1004,0,2
"20050808052319","Other",1005,1007,0,0
"20050808052319","Workplace",1008,1259,0,0
"20050808052319","Other",1260,1262,0,0
"20050808052319","Household",1263,1349,0,2
"20050808052319","Other",1350,1364,0,0
"20050808052319","Household",1365,1439,0,2
"20050906051004","Other",600,729,0,0
"20050906051004","Household",730,899,0,2
"20050906051004","Other",900,1180,0,0
"20050906051004","Household",1181,1439,0,2
"20050907050975","Other",480,764,0,0
"20050907050975","School",765,774,0,1
"20050907050975","Other",775,779,0,0
"20050907050975","Household",780,794,0,2
"20050907050975","Other",795,1139,0,0
"20050907050975","Household",1140,1439,0,2
"20050907051985","Other",705,1034,0,0
"20050907051985","Household",1035,1079,0,2
"20050907051985","Other Household",1081,1199,0,2
"20050907051985","Other",1200,1259,0,0
"20050907051985","Other Household",1260,1379,0,2
"20050907051985","Household",1380,1439,0,2
"20050907052386","Other",420,479,0,0
"20050907052386","School",480,709,0,1
"20050907052386","Other",710,724,0,0
"20050907052386","School",725,884,0,1
"20050907052386","Other",885,899,0,0
"20050907052386","School",900,929,0,1
"20050907052386","Other",930,964,0,0
"20050907052386","Household",965,1439,0,2
"20050908050136","Other",900,906,0,0
"20050908050136","Household",907,1439,0,2
"20050908052113","Household",30,31,0,2
"20050908052113","Other",32,51,0,0
"20050908052113","Household",52,659,0,2
"20050908052113","Other",660,674,0,0
"20050908052113","Other Household",675,734,0,2
"20050908052113","Other",735,761,0,0
"20050908052113","Household",762,899,0,2
"20050908052113","Other",900,904,0,0
"20050908052113","Other Household",905,906,0,2
"20050908052113","Other",907,960,0,0
"20050908052113","Workplace",961,1439,0,0
"20050908052242","Other",450,494,0,0
"20050908052242","Workplace",495,984,0,0
"20050908052242","Other",985,1029,0,0
"20050908052242","Household",1030,1439,0,2
"20050908052281","Other",960,979,0,0
"20050908052281","Other Household",980,1379,0,2
"20050908052281","Other",1380,1399,0,0
"20050908052281","Household",1400,1439,0,2
"20050909050599","Other",480,499,0,0
"20050909050599","School",500,924,0,1
"20050909050599","Other",925,939,0,0
"20050909050599","Other Household",940,1074,0,2
